date,total_value,cash,position_value
2021-11-11,917181.2797359999,917181.2797359999,0.0
2021-11-12,917181.2797359999,917181.2797359999,0.0
2021-11-15,917181.2797359999,917181.2797359999,0.0
2021-11-16,917181.2797359999,917181.2797359999,0.0
2021-11-17,917181.2797359999,917181.2797359999,0.0
2021-11-18,917181.2797359999,917181.2797359999,0.0
2021-11-19,917181.2797359999,917181.2797359999,0.0
2021-11-22,917181.2797359999,917181.2797359999,0.0
2021-11-23,917181.2797359999,917181.2797359999,0.0
2021-11-24,917181.2797359999,917181.2797359999,0.0
2021-11-25,917181.2797359999,917181.2797359999,0.0
2021-11-26,917181.2797359999,917181.2797359999,0.0
2021-11-29,917181.2797359999,917181.2797359999,0.0
2021-11-30,917181.2797359999,917181.2797359999,0.0
2021-12-01,917181.2797359999,917181.2797359999,0.0
2021-12-02,917181.2797359999,917181.2797359999,0.0
2021-12-03,917181.2797359999,917181.2797359999,0.0
2021-12-06,917181.2797359999,917181.2797359999,0.0
2021-12-07,917181.2797359999,917181.2797359999,0.0
2021-12-08,917181.2797359999,917181.2797359999,0.0
2021-12-09,916782.2435809999,739472.2435809999,177310.0
2021-12-10,916530.2435809999,739472.2435809999,177058.0
2021-12-13,916334.2435809999,739472.2435809999,176862.0
2021-12-14,915494.2435809999,739472.2435809999,176022.0
2021-12-15,915074.2435809999,739472.2435809999,175602.0
2021-12-16,916474.2435809999,739472.2435809999,177002.0
2021-12-17,914626.2435809999,739472.2435809999,175154.0
2021-12-20,913898.2435809999,739472.2435809999,174426.0
2021-12-21,915466.2435809999,739472.2435809999,175994.0
2021-12-22,913618.2435809999,739472.2435809999,174146.0
2021-12-23,913730.2435809999,739472.2435809999,174258.0
2021-12-24,912610.2435809999,739472.2435809999,173138.0
2021-12-27,913058.2435809999,739472.2435809999,173586.0
2021-12-28,914978.4302759999,914978.4302759999,0.0
2021-12-29,914978.4302759999,914978.4302759999,0.0
2021-12-30,914978.4302759999,914978.4302759999,0.0
2021-12-31,914978.4302759999,914978.4302759999,0.0
2022-01-04,914581.347555,738139.347555,176442.0
2022-01-05,917577.347555,738139.347555,179438.0
2022-01-06,915421.347555,738139.347555,177282.0
2022-01-07,920013.347555,738139.347555,181874.0
2022-01-10,920405.347555,738139.347555,182266.0
2022-01-11,919789.347555,738139.347555,181650.0
2022-01-12,918781.347555,738139.347555,180642.0
2022-01-13,918221.347555,738139.347555,180082.0
2022-01-14,914861.347555,738139.347555,176722.0
2022-01-17,914413.347555,738139.347555,176274.0
2022-01-18,915225.347555,738139.347555,177086.0
2022-01-19,915841.347555,738139.347555,177702.0
2022-01-20,921301.347555,738139.347555,183162.0
2022-01-21,921721.347555,738139.347555,183582.0
2022-01-24,920545.347555,738139.347555,182406.0
2022-01-25,915141.347555,738139.347555,177002.0
2022-01-26,916905.347555,738139.347555,178766.0
2022-01-27,913993.347555,738139.347555,175854.0
2022-01-28,911133.71795,911133.71795,0.0
2022-02-07,911133.71795,911133.71795,0.0
2022-02-08,911133.71795,911133.71795,0.0
2022-02-09,911133.71795,911133.71795,0.0
2022-02-10,910746.3911465,738639.3911465,172107.0
2022-02-11,914412.3911465,738639.3911465,175773.0
2022-02-14,910018.3911465,738639.3911465,171379.0
2022-02-15,908406.3911465,738639.3911465,169767.0
2022-02-16,909862.3911465,738639.3911465,171223.0
2022-02-17,909368.3911465,738639.3911465,170729.0
2022-02-18,911578.3911465,738639.3911465,172939.0
2022-02-21,910694.3911465,738639.3911465,172055.0
2022-02-22,907860.3911465,738639.3911465,169221.0
2022-02-23,907392.3911465,738639.3911465,168753.0
2022-02-24,903674.3911465,738639.3911465,165035.0
2022-02-25,902982.946594,902982.946594,0.0
2022-02-28,902982.946594,902982.946594,0.0
2022-03-01,902982.946594,902982.946594,0.0
2022-03-02,902982.946594,902982.946594,0.0
2022-03-03,902982.946594,902982.946594,0.0
2022-03-04,902982.946594,902982.946594,0.0
2022-03-07,902982.946594,902982.946594,0.0
2022-03-08,902982.946594,902982.946594,0.0
2022-03-09,902982.946594,902982.946594,0.0
2022-03-10,902982.946594,902982.946594,0.0
2022-03-11,902982.946594,902982.946594,0.0
2022-03-14,902982.946594,902982.946594,0.0
2022-03-15,902982.946594,902982.946594,0.0
2022-03-16,902982.946594,902982.946594,0.0
2022-03-17,902982.946594,902982.946594,0.0
2022-03-18,902982.946594,902982.946594,0.0
2022-03-21,902982.946594,902982.946594,0.0
2022-03-22,902982.946594,902982.946594,0.0
2022-03-23,902982.946594,902982.946594,0.0
2022-03-24,902982.946594,902982.946594,0.0
2022-03-25,902982.946594,902982.946594,0.0
2022-03-28,902578.7680464999,722983.7680464999,179595.0
2022-03-29,900658.7680464999,722983.7680464999,177675.0
2022-03-30,905128.7680464999,722983.7680464999,182145.0
2022-03-31,904378.7680464999,722983.7680464999,181395.0
2022-04-01,905908.7680464999,722983.7680464999,182925.0
2022-04-06,907648.7680464999,722983.7680464999,184665.0
2022-04-07,904468.7680464999,722983.7680464999,181485.0
2022-04-08,906748.7680464999,722983.7680464999,183765.0
2022-04-11,901888.7680464999,722983.7680464999,178905.0
2022-04-12,904438.7680464999,722983.7680464999,181455.0
2022-04-13,902488.7680464999,722983.7680464999,179505.0
2022-04-14,903598.7680464999,722983.7680464999,180615.0
2022-04-15,903928.7680464999,722983.7680464999,180945.0
2022-04-18,899453.8144089999,899453.8144089999,0.0
2022-04-19,899453.8144089999,899453.8144089999,0.0
2022-04-20,899453.8144089999,899453.8144089999,0.0
2022-04-21,899453.8144089999,899453.8144089999,0.0
2022-04-22,899453.8144089999,899453.8144089999,0.0
2022-04-25,899453.8144089999,899453.8144089999,0.0
2022-04-26,899453.8144089999,899453.8144089999,0.0
2022-04-27,899453.8144089999,899453.8144089999,0.0
2022-04-28,899453.8144089999,899453.8144089999,0.0
2022-04-29,899453.8144089999,899453.8144089999,0.0
2022-05-05,899453.8144089999,899453.8144089999,0.0
2022-05-06,899453.8144089999,899453.8144089999,0.0
2022-05-09,899453.8144089999,899453.8144089999,0.0
2022-05-10,899453.8144089999,899453.8144089999,0.0
2022-05-11,899453.8144089999,899453.8144089999,0.0
2022-05-12,899453.8144089999,899453.8144089999,0.0
2022-05-13,899453.8144089999,899453.8144089999,0.0
2022-05-16,899453.8144089999,899453.8144089999,0.0
2022-05-17,899453.8144089999,899453.8144089999,0.0
2022-05-18,899453.8144089999,899453.8144089999,0.0
2022-05-19,899453.8144089999,899453.8144089999,0.0
2022-05-20,899453.8144089999,899453.8144089999,0.0
2022-05-23,899453.8144089999,899453.8144089999,0.0
2022-05-24,899453.8144089999,899453.8144089999,0.0
2022-05-25,899453.8144089999,899453.8144089999,0.0
2022-05-26,899453.8144089999,899453.8144089999,0.0
2022-05-27,899453.8144089999,899453.8144089999,0.0
2022-05-30,899453.8144089999,899453.8144089999,0.0
2022-05-31,899453.8144089999,899453.8144089999,0.0
2022-06-01,899453.8144089999,899453.8144089999,0.0
2022-06-02,899050.4167849999,719802.4167849999,179248.0
2022-06-06,899882.4167849999,719802.4167849999,180080.0
2022-06-07,899530.4167849999,719802.4167849999,179728.0
2022-06-08,900938.4167849999,719802.4167849999,181136.0
2022-06-09,901034.4167849999,719802.4167849999,181232.0
2022-06-10,902058.4167849999,719802.4167849999,182256.0
2022-06-13,899498.4167849999,719802.4167849999,179696.0
2022-06-14,902954.4167849999,719802.4167849999,183152.0
2022-06-15,910730.4167849999,719802.4167849999,190928.0
2022-06-16,907050.4167849999,719802.4167849999,187248.0
2022-06-17,908746.4167849999,719802.4167849999,188944.0
2022-06-20,908202.4167849999,719802.4167849999,188400.0
2022-06-21,910666.4167849999,719802.4167849999,190864.0
2022-06-22,908330.4167849999,719802.4167849999,188528.0
2022-06-23,911050.4167849999,719802.4167849999,191248.0
2022-06-24,912682.4167849999,719802.4167849999,192880.0
2022-06-27,912810.4167849999,719802.4167849999,193008.0
2022-06-28,913130.4167849999,719802.4167849999,193328.0
2022-06-29,912778.4167849999,719802.4167849999,192976.0
2022-06-30,912458.4167849999,719802.4167849999,192656.0
2022-07-01,911242.4167849999,719802.4167849999,191440.0
2022-07-04,911722.4167849999,719802.4167849999,191920.0
2022-07-05,912202.4167849999,719802.4167849999,192400.0
2022-07-06,909770.4167849999,719802.4167849999,189968.0
2022-07-07,908970.4167849999,719802.4167849999,189168.0
2022-07-08,909674.4167849999,719802.4167849999,189872.0
2022-07-11,907654.3799449999,907654.3799449999,0.0
2022-07-12,907654.3799449999,907654.3799449999,0.0
2022-07-13,907654.3799449999,907654.3799449999,0.0
2022-07-14,907654.3799449999,907654.3799449999,0.0
2022-07-15,907654.3799449999,907654.3799449999,0.0
2022-07-18,907654.3799449999,907654.3799449999,0.0
2022-07-19,907654.3799449999,907654.3799449999,0.0
2022-07-20,907654.3799449999,907654.3799449999,0.0
2022-07-21,907654.3799449999,907654.3799449999,0.0
2022-07-22,907654.3799449999,907654.3799449999,0.0
2022-07-25,907654.3799449999,907654.3799449999,0.0
2022-07-26,907654.3799449999,907654.3799449999,0.0
2022-07-27,907654.3799449999,907654.3799449999,0.0
2022-07-28,907654.3799449999,907654.3799449999,0.0
2022-07-29,907654.3799449999,907654.3799449999,0.0
2022-08-01,907654.3799449999,907654.3799449999,0.0
2022-08-02,907654.3799449999,907654.3799449999,0.0
2022-08-03,907654.3799449999,907654.3799449999,0.0
2022-08-04,907654.3799449999,907654.3799449999,0.0
2022-08-05,907654.3799449999,907654.3799449999,0.0
2022-08-08,907654.3799449999,907654.3799449999,0.0
2022-08-09,907654.3799449999,907654.3799449999,0.0
2022-08-10,907654.3799449999,907654.3799449999,0.0
2022-08-11,907654.3799449999,907654.3799449999,0.0
2022-08-12,907654.3799449999,907654.3799449999,0.0
2022-08-15,907654.3799449999,907654.3799449999,0.0
2022-08-16,907654.3799449999,907654.3799449999,0.0
2022-08-17,907654.3799449999,907654.3799449999,0.0
2022-08-18,907654.3799449999,907654.3799449999,0.0
2022-08-19,907654.3799449999,907654.3799449999,0.0
2022-08-22,907654.3799449999,907654.3799449999,0.0
2022-08-23,907654.3799449999,907654.3799449999,0.0
2022-08-24,907654.3799449999,907654.3799449999,0.0
2022-08-25,907246.6613609999,726078.6613609999,181168.0
2022-08-26,907310.6613609999,726078.6613609999,181232.0
2022-08-29,907150.6613609999,726078.6613609999,181072.0
2022-08-30,906574.6613609999,726078.6613609999,180496.0
2022-08-31,909614.6613609999,726078.6613609999,183536.0
2022-09-01,909006.6613609999,726078.6613609999,182928.0
2022-09-02,909166.6613609999,726078.6613609999,183088.0
2022-09-05,909486.6613609999,726078.6613609999,183408.0
2022-09-06,909806.6613609999,726078.6613609999,183728.0
2022-09-07,908846.6613609999,726078.6613609999,182768.0
2022-09-08,909614.6613609999,726078.6613609999,183536.0
2022-09-09,912334.6613609999,726078.6613609999,186256.0
2022-09-13,913518.6613609999,726078.6613609999,187440.0
2022-09-14,912206.6613609999,726078.6613609999,186128.0
2022-09-15,913614.6613609999,726078.6613609999,187536.0
2022-09-16,909902.6613609999,726078.6613609999,183824.0
2022-09-19,909902.6613609999,726078.6613609999,183824.0
2022-09-20,907694.6613609999,726078.6613609999,181616.0
2022-09-21,907406.6613609999,726078.6613609999,181328.0
2022-09-22,904680.7613209999,904680.7613209999,0.0
2022-09-23,904680.7613209999,904680.7613209999,0.0
2022-09-26,904680.7613209999,904680.7613209999,0.0
2022-09-27,904680.7613209999,904680.7613209999,0.0
2022-09-28,904680.7613209999,904680.7613209999,0.0
2022-09-29,904680.7613209999,904680.7613209999,0.0
2022-09-30,904680.7613209999,904680.7613209999,0.0
2022-10-10,904680.7613209999,904680.7613209999,0.0
2022-10-11,904680.7613209999,904680.7613209999,0.0
2022-10-12,904680.7613209999,904680.7613209999,0.0
2022-10-13,904680.7613209999,904680.7613209999,0.0
2022-10-14,904680.7613209999,904680.7613209999,0.0
2022-10-17,904680.7613209999,904680.7613209999,0.0
2022-10-18,904680.7613209999,904680.7613209999,0.0
2022-10-19,904680.7613209999,904680.7613209999,0.0
2022-10-20,904680.7613209999,904680.7613209999,0.0
2022-10-21,904680.7613209999,904680.7613209999,0.0
2022-10-24,904680.7613209999,904680.7613209999,0.0
2022-10-25,904680.7613209999,904680.7613209999,0.0
2022-10-26,904680.7613209999,904680.7613209999,0.0
2022-10-27,904680.7613209999,904680.7613209999,0.0
2022-10-28,904680.7613209999,904680.7613209999,0.0
2022-10-31,904680.7613209999,904680.7613209999,0.0
2022-11-01,904680.7613209999,904680.7613209999,0.0
2022-11-02,904680.7613209999,904680.7613209999,0.0
2022-11-03,904680.7613209999,904680.7613209999,0.0
2022-11-04,904680.7613209999,904680.7613209999,0.0
2022-11-07,904680.7613209999,904680.7613209999,0.0
2022-11-08,904680.7613209999,904680.7613209999,0.0
2022-11-09,904680.7613209999,904680.7613209999,0.0
2022-11-10,904680.7613209999,904680.7613209999,0.0
2022-11-11,904286.365697,729038.365697,175248.0
2022-11-14,908350.365697,729038.365697,179312.0
2022-11-15,911198.365697,729038.365697,182160.0
2022-11-16,910590.365697,729038.365697,181552.0
2022-11-17,911422.365697,729038.365697,182384.0
2022-11-18,910142.365697,729038.365697,181104.0
2022-11-21,907102.365697,729038.365697,178064.0
2022-11-22,909534.365697,729038.365697,180496.0
2022-11-23,908894.365697,729038.365697,179856.0
2022-11-24,908990.365697,729038.365697,179952.0
2022-11-25,912030.365697,729038.365697,182992.0
2022-11-28,907742.365697,729038.365697,178704.0
2022-11-29,918526.365697,729038.365697,189488.0
2022-11-30,919070.365697,729038.365697,190032.0
2022-12-01,918686.365697,729038.365697,189648.0
2022-12-02,918014.365697,729038.365697,188976.0
2022-12-05,926526.365697,729038.365697,197488.0
2022-12-06,927038.365697,729038.365697,198000.0
2022-12-07,924670.365697,729038.365697,195632.0
2022-12-08,926110.365697,729038.365697,197072.0
2022-12-09,927550.365697,729038.365697,198512.0
2022-12-12,922974.365697,729038.365697,193936.0
2022-12-13,924670.365697,729038.365697,195632.0
2022-12-14,925278.365697,729038.365697,196240.0
2022-12-15,923806.365697,729038.365697,194768.0
2022-12-16,925310.365697,729038.365697,196272.0
2022-12-19,921694.365697,729038.365697,192656.0
2022-12-20,919006.365697,729038.365697,189968.0
2022-12-21,920062.365697,729038.365697,191024.0
2022-12-22,922046.365697,729038.365697,193008.0
2022-12-23,920654.0662969999,920654.0662969999,0.0
2022-12-26,920654.0662969999,920654.0662969999,0.0
2022-12-27,920654.0662969999,920654.0662969999,0.0
2022-12-28,920654.0662969999,920654.0662969999,0.0
2022-12-29,920654.0662969999,920654.0662969999,0.0
2022-12-30,920654.0662969999,920654.0662969999,0.0
2023-01-03,920265.9945779999,747827.9945779999,172438.0
2023-01-04,924129.9945779999,747827.9945779999,176302.0
2023-01-05,925249.9945779999,747827.9945779999,177422.0
2023-01-06,927517.9945779999,747827.9945779999,179690.0
2023-01-09,930793.9945779999,747827.9945779999,182966.0
2023-01-10,926033.9945779999,747827.9945779999,178206.0
2023-01-11,930205.9945779999,747827.9945779999,182378.0
2023-01-12,930793.9945779999,747827.9945779999,182966.0
2023-01-13,934825.9945779999,747827.9945779999,186998.0
2023-01-16,934097.9945779999,747827.9945779999,186270.0
2023-01-17,932445.9945779999,747827.9945779999,184618.0
2023-01-18,932585.9945779999,747827.9945779999,184758.0
2023-01-19,933313.9945779999,747827.9945779999,185486.0
2023-01-20,934125.9945779999,747827.9945779999,186298.0
2023-01-30,932389.9945779999,747827.9945779999,184562.0
2023-01-31,930989.9945779999,747827.9945779999,183162.0
2023-02-01,932025.9945779999,747827.9945779999,184198.0
2023-02-02,930569.9945779999,747827.9945779999,182742.0
2023-02-03,927125.9945779999,747827.9945779999,179298.0
2023-02-06,922524.818243,922524.818243,0.0
2023-02-07,922524.818243,922524.818243,0.0
2023-02-08,922524.818243,922524.818243,0.0
2023-02-09,922524.818243,922524.818243,0.0
2023-02-10,922524.818243,922524.818243,0.0
2023-02-13,922524.818243,922524.818243,0.0
2023-02-14,922524.818243,922524.818243,0.0
2023-02-15,922524.818243,922524.818243,0.0
2023-02-16,922524.818243,922524.818243,0.0
2023-02-17,922524.818243,922524.818243,0.0
2023-02-20,922524.818243,922524.818243,0.0
2023-02-21,922524.818243,922524.818243,0.0
2023-02-22,922524.818243,922524.818243,0.0
2023-02-23,922524.818243,922524.818243,0.0
2023-02-24,922524.818243,922524.818243,0.0
2023-02-27,922524.818243,922524.818243,0.0
2023-02-28,922524.818243,922524.818243,0.0
2023-03-01,922524.818243,922524.818243,0.0
2023-03-02,922524.818243,922524.818243,0.0
2023-03-03,922117.023142,740915.023142,181202.0
2023-03-06,917357.023142,740915.023142,176442.0
2023-03-07,915481.023142,740915.023142,174566.0
2023-03-08,913016.303297,913016.303297,0.0
2023-03-09,913016.303297,913016.303297,0.0
2023-03-10,913016.303297,913016.303297,0.0
2023-03-13,913016.303297,913016.303297,0.0
2023-03-14,913016.303297,913016.303297,0.0
2023-03-15,913016.303297,913016.303297,0.0
2023-03-16,913016.303297,913016.303297,0.0
2023-03-17,913016.303297,913016.303297,0.0
2023-03-20,913016.303297,913016.303297,0.0
2023-03-21,913016.303297,913016.303297,0.0
2023-03-22,913016.303297,913016.303297,0.0
2023-03-23,913016.303297,913016.303297,0.0
2023-03-24,913016.303297,913016.303297,0.0
2023-03-27,913016.303297,913016.303297,0.0
2023-03-28,913016.303297,913016.303297,0.0
2023-03-29,913016.303297,913016.303297,0.0
2023-03-30,913016.303297,913016.303297,0.0
2023-03-31,913016.303297,913016.303297,0.0
2023-04-03,913016.303297,913016.303297,0.0
2023-04-04,913016.303297,913016.303297,0.0
2023-04-06,913016.303297,913016.303297,0.0
2023-04-07,913016.303297,913016.303297,0.0
2023-04-10,913016.303297,913016.303297,0.0
2023-04-11,913016.303297,913016.303297,0.0
2023-04-12,913016.303297,913016.303297,0.0
2023-04-13,913016.303297,913016.303297,0.0
2023-04-14,913016.303297,913016.303297,0.0
2023-04-17,912626.152116,739264.152116,173362.0
2023-04-18,915818.152116,739264.152116,176554.0
2023-04-19,915202.152116,739264.152116,175938.0
2023-04-20,916294.152116,739264.152116,177030.0
2023-04-21,910554.152116,739264.152116,171290.0
2023-04-24,909602.152116,739264.152116,170338.0
2023-04-25,908734.152116,739264.152116,169470.0
2023-04-26,907894.152116,739264.152116,168630.0
2023-04-27,920718.152116,739264.152116,181454.0
2023-04-28,924722.152116,739264.152116,185458.0
2023-05-04,930042.152116,739264.152116,190778.0
2023-05-05,930406.152116,739264.152116,191142.0
2023-05-08,933458.152116,739264.152116,194194.0
2023-05-09,929426.152116,739264.152116,190162.0
2023-05-10,926150.152116,739264.152116,186886.0
2023-05-11,926262.152116,739264.152116,186998.0
2023-05-12,923238.152116,739264.152116,183974.0
2023-05-15,930070.152116,739264.152116,190806.0
2023-05-16,928642.152116,739264.152116,189378.0
2023-05-17,925030.152116,739264.152116,185766.0
2023-05-18,924778.152116,739264.152116,185514.0
2023-05-19,922594.152116,739264.152116,183330.0
2023-05-22,923658.152116,739264.152116,184394.0
2023-05-23,919402.152116,739264.152116,180138.0
2023-05-24,914826.156951,914826.156951,0.0
2023-05-25,914826.156951,914826.156951,0.0
2023-05-26,914826.156951,914826.156951,0.0
2023-05-29,914826.156951,914826.156951,0.0
2023-05-30,914826.156951,914826.156951,0.0
2023-05-31,914826.156951,914826.156951,0.0
2023-06-01,914826.156951,914826.156951,0.0
2023-06-02,914826.156951,914826.156951,0.0
2023-06-05,914826.156951,914826.156951,0.0
2023-06-06,914826.156951,914826.156951,0.0
2023-06-07,914826.156951,914826.156951,0.0
2023-06-08,914826.156951,914826.156951,0.0
2023-06-09,914826.156951,914826.156951,0.0
2023-06-12,914826.156951,914826.156951,0.0
2023-06-13,914422.45776,735040.45776,179382.0
2023-06-14,914198.45776,735040.45776,179158.0
2023-06-15,915234.45776,735040.45776,180194.0
2023-06-16,915738.45776,735040.45776,180698.0
2023-06-19,912658.45776,735040.45776,177618.0
2023-06-20,910950.45776,735040.45776,175910.0
2023-06-21,910250.45776,735040.45776,175210.0
2023-06-26,907699.9193150001,907699.9193150001,0.0
2023-06-27,907699.9193150001,907699.9193150001,0.0
2023-06-28,907699.9193150001,907699.9193150001,0.0
2023-06-29,907699.9193150001,907699.9193150001,0.0
2023-06-30,907699.9193150001,907699.9193150001,0.0
2023-07-03,907699.9193150001,907699.9193150001,0.0
2023-07-04,907699.9193150001,907699.9193150001,0.0
2023-07-05,907699.9193150001,907699.9193150001,0.0
2023-07-06,907301.450286,730243.450286,177058.0
2023-07-07,907049.450286,730243.450286,176806.0
2023-07-10,904800.728601,904800.728601,0.0
2023-07-11,904800.728601,904800.728601,0.0
2023-07-12,904800.728601,904800.728601,0.0
2023-07-13,904393.941724,723639.941724,180754.0
2023-07-14,904449.941724,723639.941724,180810.0
2023-07-17,902797.941724,723639.941724,179158.0
2023-07-18,901537.941724,723639.941724,177898.0
2023-07-19,902013.941724,723639.941724,178374.0
2023-07-20,901033.941724,723639.941724,177394.0
2023-07-21,899773.941724,723639.941724,176134.0
2023-07-24,898225.1291090001,898225.1291090001,0.0
2023-07-25,897841.9567285001,727580.9567285001,170261.0
2023-07-26,897607.9567285001,727580.9567285001,170027.0
2023-07-27,898699.9567285001,727580.9567285001,171119.0
2023-07-28,904029.9567285001,727580.9567285001,176449.0
2023-07-31,905771.9567285001,727580.9567285001,178191.0
2023-08-01,903535.9567285001,727580.9567285001,175955.0
2023-08-02,902677.9567285001,727580.9567285001,175097.0
2023-08-03,905277.9567285001,727580.9567285001,177697.0
2023-08-04,903951.9567285001,727580.9567285001,176371.0
2023-08-07,903431.9567285001,727580.9567285001,175851.0
2023-08-08,902287.9567285001,727580.9567285001,174707.0
2023-08-09,902287.9567285001,727580.9567285001,174707.0
2023-08-10,902547.9567285001,727580.9567285001,174967.0
2023-08-11,897373.9567285001,727580.9567285001,169793.0
2023-08-14,895189.9567285001,727580.9567285001,167609.0
2023-08-15,895034.379976,895034.379976,0.0
2023-08-16,895034.379976,895034.379976,0.0
2023-08-17,895034.379976,895034.379976,0.0
2023-08-18,895034.379976,895034.379976,0.0
2023-08-21,895034.379976,895034.379976,0.0
2023-08-22,895034.379976,895034.379976,0.0
2023-08-23,895034.379976,895034.379976,0.0
2023-08-24,895034.379976,895034.379976,0.0
2023-08-25,895034.379976,895034.379976,0.0
2023-08-28,895034.379976,895034.379976,0.0
2023-08-29,895034.379976,895034.379976,0.0
2023-08-30,895034.379976,895034.379976,0.0
2023-08-31,895034.379976,895034.379976,0.0
2023-09-01,894647.9893805,722956.9893805,171691.0
2023-09-04,898157.9893805,722956.9893805,175201.0
2023-09-05,894907.9893805,722956.9893805,171951.0
2023-09-06,897065.9893805,722956.9893805,174109.0
2023-09-07,894959.9893805,722956.9893805,172003.0
2023-09-08,894699.9893805,722956.9893805,171743.0
2023-09-11,895323.9893805,722956.9893805,172367.0
2023-09-12,894257.9893805,722956.9893805,171301.0
2023-09-13,893087.9893805,722956.9893805,170131.0
2023-09-14,892281.9893805,722956.9893805,169325.0
2023-09-15,892307.9893805,722956.9893805,169351.0
2023-09-18,892567.9893805,722956.9893805,169611.0
2023-09-19,892515.9893805,722956.9893805,169559.0
2023-09-20,890954.639493,890954.639493,0.0
2023-09-21,890954.639493,890954.639493,0.0
2023-09-22,890954.639493,890954.639493,0.0
2023-09-25,890954.639493,890954.639493,0.0
2023-09-26,890954.639493,890954.639493,0.0
2023-09-27,890954.639493,890954.639493,0.0
2023-09-28,890954.639493,890954.639493,0.0
2023-10-09,890954.639493,890954.639493,0.0
2023-10-10,890954.639493,890954.639493,0.0
2023-10-11,890954.639493,890954.639493,0.0
2023-10-12,890954.639493,890954.639493,0.0
2023-10-13,890954.639493,890954.639493,0.0
2023-10-16,890954.639493,890954.639493,0.0
2023-10-17,890954.639493,890954.639493,0.0
2023-10-18,890954.639493,890954.639493,0.0
2023-10-19,890954.639493,890954.639493,0.0
2023-10-20,890954.639493,890954.639493,0.0
2023-10-23,890954.639493,890954.639493,0.0
2023-10-24,890954.639493,890954.639493,0.0
2023-10-25,890954.639493,890954.639493,0.0
2023-10-26,890954.639493,890954.639493,0.0
2023-10-27,890954.639493,890954.639493,0.0
2023-10-30,890954.639493,890954.639493,0.0
2023-10-31,890954.639493,890954.639493,0.0
2023-11-01,890954.639493,890954.639493,0.0
2023-11-02,890954.639493,890954.639493,0.0
2023-11-03,890954.639493,890954.639493,0.0
2023-11-06,890954.639493,890954.639493,0.0
2023-11-07,890954.639493,890954.639493,0.0
2023-11-08,890954.639493,890954.639493,0.0
2023-11-09,890954.639493,890954.639493,0.0
2023-11-10,890954.639493,890954.639493,0.0
2023-11-13,890954.639493,890954.639493,0.0
2023-11-14,890954.639493,890954.639493,0.0
2023-11-15,890954.639493,890954.639493,0.0
2023-11-16,890954.639493,890954.639493,0.0
2023-11-17,890954.639493,890954.639493,0.0
2023-11-20,890954.639493,890954.639493,0.0
2023-11-21,890954.639493,890954.639493,0.0
2023-11-22,890954.639493,890954.639493,0.0
2023-11-23,890954.639493,890954.639493,0.0
2023-11-24,890954.639493,890954.639493,0.0
2023-11-27,890954.639493,890954.639493,0.0
2023-11-28,890954.639493,890954.639493,0.0
2023-11-29,890954.639493,890954.639493,0.0
2023-11-30,890954.639493,890954.639493,0.0
2023-12-01,890954.639493,890954.639493,0.0
2023-12-04,890954.639493,890954.639493,0.0
2023-12-05,890954.639493,890954.639493,0.0
2023-12-06,890954.639493,890954.639493,0.0
2023-12-07,890954.639493,890954.639493,0.0
2023-12-08,890954.639493,890954.639493,0.0
2023-12-11,890954.639493,890954.639493,0.0
2023-12-12,890954.639493,890954.639493,0.0
2023-12-13,890954.639493,890954.639493,0.0
2023-12-14,890954.639493,890954.639493,0.0
2023-12-15,890954.639493,890954.639493,0.0
2023-12-18,890954.639493,890954.639493,0.0
2023-12-19,890954.639493,890954.639493,0.0
2023-12-20,890954.639493,890954.639493,0.0
2023-12-21,890954.639493,890954.639493,0.0
2023-12-22,890954.639493,890954.639493,0.0
2023-12-25,890954.639493,890954.639493,0.0
2023-12-26,890954.639493,890954.639493,0.0
2023-12-27,890954.639493,890954.639493,0.0
2023-12-28,890568.9600555,719193.9600555,171375.0
2023-12-29,890688.9600555,719193.9600555,171495.0
2024-01-02,888198.9600555,719193.9600555,169005.0
2024-01-03,887988.9600555,719193.9600555,168795.0
2024-01-04,886488.9600555,719193.9600555,167295.0
2024-01-05,886698.9600555,719193.9600555,167505.0
2024-01-08,884600.053668,884600.053668,0.0
2024-01-09,884600.053668,884600.053668,0.0
2024-01-10,884600.053668,884600.053668,0.0
2024-01-11,884600.053668,884600.053668,0.0
2024-01-12,884600.053668,884600.053668,0.0
2024-01-15,884600.053668,884600.053668,0.0
2024-01-16,884600.053668,884600.053668,0.0
2024-01-17,884600.053668,884600.053668,0.0
2024-01-18,884600.053668,884600.053668,0.0
2024-01-19,884600.053668,884600.053668,0.0
2024-01-22,884600.053668,884600.053668,0.0
2024-01-23,884220.4505805001,715545.4505805001,168675.0
2024-01-24,886650.4505805001,715545.4505805001,171105.0
2024-01-25,889590.4505805001,715545.4505805001,174045.0
2024-01-26,889890.4505805001,715545.4505805001,174345.0
2024-01-29,889080.4505805001,715545.4505805001,173535.0
2024-01-30,886710.4505805001,715545.4505805001,171165.0
2024-01-31,887670.4505805001,715545.4505805001,172125.0
2024-02-01,887040.4505805001,715545.4505805001,171495.0
2024-02-02,886440.4505805001,715545.4505805001,170895.0
2024-02-05,888180.4505805001,715545.4505805001,172635.0
2024-02-06,890820.4505805001,715545.4505805001,175275.0
2024-02-07,893280.4505805001,715545.4505805001,177735.0
2024-02-08,894480.4505805001,715545.4505805001,178935.0
2024-02-19,894330.4505805001,715545.4505805001,178785.0
2024-02-20,893190.4505805001,715545.4505805001,177645.0
